_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,variance_dict,UTT,max_variance,giving_feedback_classifier,giving_feedback_classifier_int,time_stamp
5da7ff061d4d580765da463b,5d9426a3a9cf770a818d68ab,5,1,3,3,3,"{'chatty_score': 1.33, 'safety_score': 8.33, 'punctuality_score': 1, 'friendliness_score': 0.1, 'comfortibility_score': 5.33}",15,8.33,safety_score,2,41:26.9
5da7ff277c209e48d7bbfcea,5d942671a9cf770a818d1219,4,3,1,5,2,"{'chatty_score': 8.33, 'safety_score': 0.33, 'punctuality_score': 5.33, 'friendliness_score': 4, 'comfortibility_score': 0.1}",20,8.33,chatty_score,1,41:59.3
5da7ff277c209e48d7bbfceb,5da74677c2a44d9c0fc2200a,1,2,5,5,5,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",10,0.1,chatty_score,1,41:59.7
5da7ff287c209e48d7bbfcec,5da746bdc2a44d9c0fc295d6,3,3,4,3,5,"{'chatty_score': 3, 'safety_score': 0.1, 'punctuality_score': 0.33, 'friendliness_score': 5.33, 'comfortibility_score': 7}",10,7,comfortibility_score,5,42:00.2
5da7ff287c209e48d7bbfced,5d9426b1a9cf770a818d8158,2,5,5,5,1,"{'chatty_score': 0.1, 'safety_score': 2.33, 'punctuality_score': 0, 'friendliness_score': 2.33, 'comfortibility_score': 0}",30,2.33,safety_score,2,42:00.5
5da7ff291d4d580765da464e,5d942666a9cf770a818cffaf,3,1,5,5,2,"{'chatty_score': 0.1, 'safety_score': 5.33, 'punctuality_score': 0, 'friendliness_score': 0.33, 'comfortibility_score': 0}",20,5.33,safety_score,2,42:01.7
5da7ff2a1d4d580765da464f,5d94266ba9cf770a818d0744,3,1,5,4,3,"{'chatty_score': 5.33, 'safety_score': 0.1, 'punctuality_score': 5.33, 'friendliness_score': 4.33, 'comfortibility_score': 7}",25,7,comfortibility_score,5,42:02.0
5da7ff2a1d4d580765da4650,5d9425f4a9cf770a818c432a,2,1,4,2,4,"{'chatty_score': 1.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 1.33, 'comfortibility_score': 3}",10,3,comfortibility_score,5,42:02.3
5da7ff2a1d4d580765da4651,5d9426b7a9cf770a818d8a17,2,1,3,4,2,"{'chatty_score': 5.37, 'safety_score': 1.47, 'punctuality_score': 0.17, 'friendliness_score': 0.1, 'comfortibility_score': 0}",10,5.37,chatty_score,1,42:02.8
5da7ff597c209e48d7bbfcfa,5d94266ea9cf770a818d0c09,3,1,5,4,3,"{'chatty_score': 4.5, 'safety_score': 0.1, 'punctuality_score': 0.5, 'friendliness_score': 2, 'comfortibility_score': 0}",20,4.5,chatty_score,1,42:49.7
5da7ff597c209e48d7bbfcfb,5d94260aa9cf770a818c67b6,3,4,5,3,2,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 4.5, 'comfortibility_score': 2}",15,4.5,friendliness_score,4,42:50.0
5da7ff5a7c209e48d7bbfcfc,5d9426caa9cf770a818daa71,5,2,4,1,5,"{'chatty_score': 0.1, 'safety_score': 2.92, 'punctuality_score': 0, 'friendliness_score': 0.92, 'comfortibility_score': 0}",20,2.92,safety_score,2,42:50.3
5da7ff731d4d580765da465e,5d942639a9cf770a818cb3ce,2,3,3,5,2,"{'chatty_score': 8, 'safety_score': 2, 'punctuality_score': 4.5, 'friendliness_score': 0.5, 'comfortibility_score': 0.1}",20,8,chatty_score,1,43:15.8
5da7ff741d4d580765da465f,5da7470ec2a44d9c0fc31b0a,5,1,2,3,1,"{'chatty_score': 4.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",15,4.5,chatty_score,1,43:16.3
5da7ff741d4d580765da4660,5d9426b2a9cf770a818d82cb,5,2,5,1,1,"{'chatty_score': 4, 'safety_score': 8.33, 'punctuality_score': 4, 'friendliness_score': 2, 'comfortibility_score': 0.1}",25,8.33,safety_score,2,43:16.7
5da7ff977c209e48d7bbfd08,5d9425faa9cf770a818c4d52,3,2,2,4,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 8, 'comfortibility_score': 12.5}",20,12.5,comfortibility_score,5,43:51.2
5da7ff977c209e48d7bbfd09,5da7467cc2a44d9c0fc22801,4,2,3,4,1,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 8}",30,12.5,friendliness_score,4,43:51.7
5da7ff987c209e48d7bbfd0a,5d9426b5a9cf770a818d86b2,4,3,4,5,4,"{'chatty_score': 1.47, 'safety_score': 4.67, 'punctuality_score': 4.4, 'friendliness_score': 0.67, 'comfortibility_score': 0.67}",25,4.67,safety_score,2,43:52.0
5da7ffaa1d4d580765da4672,5d942616a9cf770a818c7a49,3,1,2,5,2,"{'chatty_score': 4.33, 'safety_score': 5.33, 'punctuality_score': 1.33, 'friendliness_score': 1, 'comfortibility_score': 4.33}",20,5.33,safety_score,2,44:10.5
5da7ffaa1d4d580765da4673,5da746cac2a44d9c0fc2aac5,3,2,4,5,4,"{'chatty_score': 0.1, 'safety_score': 0.33, 'punctuality_score': 4, 'friendliness_score': 0, 'comfortibility_score': 0}",15,4,punctuality_score,3,44:10.9
5da7ffab1d4d580765da4674,5da74695c2a44d9c0fc2525f,3,2,3,5,5,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 3, 'comfortibility_score': 0}",15,3,friendliness_score,4,44:11.3
5da7ffab1d4d580765da4675,5d9426c7a9cf770a818da54b,5,5,4,4,1,"{'chatty_score': 1.33, 'safety_score': 4, 'punctuality_score': 0.33, 'friendliness_score': 0.1, 'comfortibility_score': 0.33}",15,4,safety_score,2,44:11.5
5da7ffb47c209e48d7bbfd16,5d942681a9cf770a818d2d19,2,4,3,2,1,"{'chatty_score': 0.1, 'safety_score': 4.5, 'punctuality_score': 8, 'friendliness_score': 2, 'comfortibility_score': 8}",20,8,punctuality_score,3,44:20.4
5da7ffb47c209e48d7bbfd17,5da74681c2a44d9c0fc23109,2,3,1,2,2,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 4.5, 'friendliness_score': 0, 'comfortibility_score': 4.5}",20,4.5,punctuality_score,3,44:20.8
5da7ffb57c209e48d7bbfd18,5d9426a4a9cf770a818d69b3,5,4,2,4,1,"{'chatty_score': 1.5, 'safety_score': 1.07, 'punctuality_score': 2.57, 'friendliness_score': 6, 'comfortibility_score': 3.37}",10,6,friendliness_score,4,44:21.2
5da7fff41d4d580765da4688,5d942666a9cf770a818cffd1,1,3,4,1,2,"{'chatty_score': 1.33, 'safety_score': 1.33, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0}",20,1.33,chatty_score,1,45:24.4
5da7fff41d4d580765da4689,5d94261da9cf770a818c8615,3,5,4,2,1,"{'chatty_score': 0.33, 'safety_score': 1.33, 'punctuality_score': 1.33, 'friendliness_score': 3, 'comfortibility_score': 0.1}",20,3,friendliness_score,4,45:24.7
5da7fff51d4d580765da468a,5da74706c2a44d9c0fc30c60,1,2,5,5,5,"{'chatty_score': 5.33, 'safety_score': 0.33, 'punctuality_score': 0.1, 'friendliness_score': 5.33, 'comfortibility_score': 0}",30,5.33,chatty_score,1,45:25.1
5da7fff51d4d580765da468b,5d9426d4a9cf770a818dbadd,4,1,2,1,2,"{'chatty_score': 0.1, 'safety_score': 0.33, 'punctuality_score': 0.33, 'friendliness_score': 1.33, 'comfortibility_score': 1.33}",30,1.33,friendliness_score,4,45:25.4
5da800127c209e48d7bbfd2a,5d94269aa9cf770a818d5905,3,4,2,1,4,"{'chatty_score': 0.1, 'safety_score': 0.33, 'punctuality_score': 4.33, 'friendliness_score': 2.33, 'comfortibility_score': 8.33}",20,8.33,comfortibility_score,5,45:54.4
5da800127c209e48d7bbfd2b,5da7469bc2a44d9c0fc25c58,3,4,2,1,4,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 6.33, 'friendliness_score': 0, 'comfortibility_score': 5.33}",20,6.33,punctuality_score,3,45:54.7
5da800137c209e48d7bbfd2c,5da746bec2a44d9c0fc297b3,1,5,3,4,4,"{'chatty_score': 1.33, 'safety_score': 1.33, 'punctuality_score': 2.33, 'friendliness_score': 2.33, 'comfortibility_score': 0.1}",20,2.33,punctuality_score,3,45:55.1
5da800137c209e48d7bbfd2d,5d9426a0a9cf770a818d6340,1,4,2,2,5,"{'chatty_score': 4.78, 'safety_score': 1.0, 'punctuality_score': 4.53, 'friendliness_score': 4, 'comfortibility_score': 1.78}",25,4.78,chatty_score,1,45:55.4
5da800277c209e48d7bbfd3a,5d942677a9cf770a818d1be8,4,1,1,2,5,"{'chatty_score': 2, 'safety_score': 0.5, 'punctuality_score': 2, 'friendliness_score': 0.1, 'comfortibility_score': 8}",20,8,comfortibility_score,5,46:15.6
5da800277c209e48d7bbfd3b,5d9425eba9cf770a818c3471,2,1,3,3,4,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 12.5, 'friendliness_score': 4.5, 'comfortibility_score': 8}",25,12.5,punctuality_score,3,46:15.9
5da800287c209e48d7bbfd3c,5d9426b6a9cf770a818d886f,4,1,2,5,5,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 0}",15,2,chatty_score,1,46:16.2
5da8002a1d4d580765da4698,5d942692a9cf770a818d4b0f,5,5,3,5,2,"{'chatty_score': 8, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 0}",20,12.5,friendliness_score,4,46:18.6
5da8002b1d4d580765da4699,5da74729c2a44d9c0fc34731,5,4,3,5,2,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 2}",25,2,comfortibility_score,5,46:19.1
5da8002b1d4d580765da469a,5d9426e7a9cf770a818dda21,2,1,2,1,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 2, 'comfortibility_score': 0}",10,2,friendliness_score,4,46:19.5
5da800601d4d580765da46a6,5d9425bfa9cf770a818bf1da,1,3,1,1,4,"{'chatty_score': 4.5, 'safety_score': 0.1, 'punctuality_score': 12.5, 'friendliness_score': 2, 'comfortibility_score': 4.5}",20,12.5,punctuality_score,3,47:12.9
5da800611d4d580765da46a7,5d94266ea9cf770a818d0c8e,2,3,3,3,4,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 4.5, 'friendliness_score': 0, 'comfortibility_score': 2}",25,4.5,punctuality_score,3,47:13.2
5da800611d4d580765da46a8,5d9426a6a9cf770a818d6e27,1,4,2,1,3,"{'chatty_score': 8, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 4.5}",10,8,chatty_score,1,47:13.6
5da8007d7c209e48d7bbfd4e,5d942662a9cf770a818cf932,2,3,4,4,4,"{'chatty_score': 3, 'safety_score': 0.1, 'punctuality_score': 8.33, 'friendliness_score': 6.33, 'comfortibility_score': 4}",20,8.33,punctuality_score,3,47:41.8
5da8007e7c209e48d7bbfd4f,5d942646a9cf770a818cc87e,1,1,5,1,3,"{'chatty_score': 0.1, 'safety_score': 1.33, 'punctuality_score': 7, 'friendliness_score': 8.33, 'comfortibility_score': 0}",25,8.33,friendliness_score,4,47:42.1
5da8007e7c209e48d7bbfd50,5da746fdc2a44d9c0fc2fdf2,4,1,5,2,2,"{'chatty_score': 3, 'safety_score': 8.33, 'punctuality_score': 1.33, 'friendliness_score': 0.1, 'comfortibility_score': 1.33}",10,8.33,safety_score,2,47:42.7
5da8007f7c209e48d7bbfd51,5d9426b8a9cf770a818d8bc6,2,1,5,1,4,"{'chatty_score': 0.1, 'safety_score': 1.33, 'punctuality_score': 1.33, 'friendliness_score': 0, 'comfortibility_score': 0}",10,1.33,safety_score,2,47:43.0
5da8008f1d4d580765da46b4,5d94264ca9cf770a818cd3df,5,4,1,2,2,"{'chatty_score': 2, 'safety_score': 12.5, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0.5}",20,12.5,safety_score,2,47:59.5
5da8008f1d4d580765da46b5,5da74694c2a44d9c0fc251cc,5,4,4,1,3,"{'chatty_score': 4.5, 'safety_score': 0.5, 'punctuality_score': 4.5, 'friendliness_score': 2, 'comfortibility_score': 0.1}",15,4.5,chatty_score,1,48:00.0
5da800901d4d580765da46b6,5d9426afa9cf770a818d7e08,1,2,5,4,5,"{'chatty_score': 2, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0.5, 'comfortibility_score': 0}",25,2,chatty_score,1,48:00.3
5da800ab1d4d580765da46c8,5d942695a9cf770a818d5154,1,1,4,4,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 3, 'friendliness_score': 5.33, 'comfortibility_score': 8.33}",20,8.33,comfortibility_score,5,48:27.6
5da800ab1d4d580765da46c9,5d9425dda9cf770a818c1fb0,4,1,5,5,3,"{'chatty_score': 8.33, 'safety_score': 1, 'punctuality_score': 0.33, 'friendliness_score': 8.33, 'comfortibility_score': 6.33}",15,8.33,chatty_score,1,48:27.9
5da800ac1d4d580765da46ca,5da7469cc2a44d9c0fc25e96,4,5,4,2,1,"{'chatty_score': 0.1, 'safety_score': 1.33, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",25,1.33,safety_score,2,48:28.5
5da800ac1d4d580765da46cb,5d9426b8a9cf770a818d8c44,5,3,2,4,2,"{'chatty_score': 1.5, 'safety_score': 4.17, 'punctuality_score': 0.1, 'friendliness_score': 4.27, 'comfortibility_score': 4.17}",30,4.27,friendliness_score,4,48:28.9
5da800c37c209e48d7bbfd5e,5d94269ca9cf770a818d5c16,5,5,3,2,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 0}",20,0.5,punctuality_score,3,48:51.8
5da800c47c209e48d7bbfd5f,5da74694c2a44d9c0fc25130,5,5,4,1,5,"{'chatty_score': 4.5, 'safety_score': 4.5, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0}",15,4.5,chatty_score,1,48:52.2
5da800c47c209e48d7bbfd60,5d9426c8a9cf770a818da711,1,3,3,3,2,"{'chatty_score': 2.25, 'safety_score': 2.25, 'punctuality_score': 0.1, 'friendliness_score': 2.25, 'comfortibility_score': 6.25}",25,6.25,comfortibility_score,5,48:52.5
5da800e51d4d580765da46de,5d94265fa9cf770a818cf2fa,1,1,1,4,5,"{'chatty_score': 0.33, 'safety_score': 3, 'punctuality_score': 5.33, 'friendliness_score': 8.33, 'comfortibility_score': 0.1}",20,8.33,friendliness_score,4,49:26.0
5da800e61d4d580765da46df,5d9425f8a9cf770a818c4963,2,2,2,2,4,"{'chatty_score': 1.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0.33, 'comfortibility_score': 5.33}",30,5.33,comfortibility_score,5,49:26.3
5da800e61d4d580765da46e0,5da746dbc2a44d9c0fc2c88d,2,3,3,2,5,"{'chatty_score': 3, 'safety_score': 0.1, 'punctuality_score': 0.33, 'friendliness_score': 5.33, 'comfortibility_score': 5.33}",10,5.33,friendliness_score,4,49:26.7
5da800e71d4d580765da46e1,5d94272ba9cf770a818e4bce,2,3,5,3,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 5.33, 'comfortibility_score': 4.33}",25,5.33,friendliness_score,4,49:27.1
5da8010d7c209e48d7bbfd6c,5d942659a9cf770a818cea04,3,4,2,3,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 4.5}",20,4.5,comfortibility_score,5,50:05.9
5da8010e7c209e48d7bbfd6d,5d942610a9cf770a818c70e8,4,5,3,1,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 0}",25,12.5,friendliness_score,4,50:06.2
5da8010e7c209e48d7bbfd6e,5d94278ea9cf770a818ee76c,4,1,2,4,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 3.33, 'friendliness_score': 0, 'comfortibility_score': 0}",30,3.33,punctuality_score,3,50:06.7
5da801271d4d580765da46f4,5d942636a9cf770a818caf16,1,1,2,2,2,"{'chatty_score': 1.33, 'safety_score': 8.33, 'punctuality_score': 1, 'friendliness_score': 5.33, 'comfortibility_score': 1.33}",20,8.33,safety_score,2,50:31.2
5da801271d4d580765da46f5,5da746b1c2a44d9c0fc28165,2,2,3,2,2,"{'chatty_score': 0.1, 'safety_score': 0.33, 'punctuality_score': 0.33, 'friendliness_score': 0, 'comfortibility_score': 1}",15,1,comfortibility_score,5,50:31.6
5da801281d4d580765da46f6,5da746e0c2a44d9c0fc2cff1,3,1,4,3,5,"{'chatty_score': 3, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 8.33, 'comfortibility_score': 6.33}",10,8.33,friendliness_score,4,50:32.0
5da801281d4d580765da46f7,5d9426b5a9cf770a818d8802,4,4,5,1,2,"{'chatty_score': 2.86, 'safety_score': 2.0, 'punctuality_score': 3.53, 'friendliness_score': 0.11, 'comfortibility_score': 2.86}",15,3.53,punctuality_score,3,50:32.3
5da801461d4d580765da4704,5d94260fa9cf770a818c6ef3,3,5,3,4,5,"{'chatty_score': 0.1, 'safety_score': 12.5, 'punctuality_score': 2, 'friendliness_score': 0, 'comfortibility_score': 0.5}",20,12.5,safety_score,2,51:02.6
5da801471d4d580765da4705,5da746d4c2a44d9c0fc2bbb1,1,3,1,2,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 0}",30,12.5,friendliness_score,4,51:03.0
5da801471d4d580765da4706,5d9426a8a9cf770a818d716d,3,5,3,2,5,"{'chatty_score': 0.17, 'safety_score': 5.07, 'punctuality_score': 1.6, 'friendliness_score': 4.17, 'comfortibility_score': 4.27}",20,5.07,safety_score,2,51:03.3
5da801831d4d580765da4718,5d94269da9cf770a818d5ea7,1,2,4,3,4,"{'chatty_score': 8.33, 'safety_score': 0.1, 'punctuality_score': 5.33, 'friendliness_score': 0, 'comfortibility_score': 3}",20,8.33,chatty_score,1,52:03.2
5da801831d4d580765da4719,5da7471cc2a44d9c0fc33270,1,1,4,2,3,"{'chatty_score': 6.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 3, 'comfortibility_score': 0.33}",15,6.33,chatty_score,1,52:03.7
5da801841d4d580765da471a,5da74696c2a44d9c0fc253b8,1,1,4,5,2,"{'chatty_score': 0.1, 'safety_score': 1.33, 'punctuality_score': 1.33, 'friendliness_score': 7, 'comfortibility_score': 1.33}",30,7,friendliness_score,4,52:04.1
5da801841d4d580765da471b,5d9426c7a9cf770a818da573,3,3,5,5,1,"{'chatty_score': 8.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 1.33, 'comfortibility_score': 0}",25,8.33,chatty_score,1,52:04.4
5da8018f7c209e48d7bbfd80,5d94269ca9cf770a818d5cb2,1,3,3,4,3,"{'chatty_score': 4, 'safety_score': 0.1, 'punctuality_score': 3, 'friendliness_score': 0, 'comfortibility_score': 1.33}",20,4,chatty_score,1,52:15.2
5da8018f7c209e48d7bbfd81,5da7467ec2a44d9c0fc22bd1,2,2,3,3,4,"{'chatty_score': 0.1, 'safety_score': 3, 'punctuality_score': 3, 'friendliness_score': 6.33, 'comfortibility_score': 0}",25,6.33,friendliness_score,4,52:15.6
5da801907c209e48d7bbfd82,5da74710c2a44d9c0fc31e88,5,5,5,4,4,"{'chatty_score': 2.33, 'safety_score': 1, 'punctuality_score': 0.1, 'friendliness_score': 0.33, 'comfortibility_score': 8.33}",25,8.33,comfortibility_score,5,52:16.1
5da801907c209e48d7bbfd83,5d9426a4a9cf770a818d6a56,5,2,3,1,2,"{'chatty_score': 1.6, 'safety_score': 4.67, 'punctuality_score': 0.7, 'friendliness_score': 4.17, 'comfortibility_score': 4.67}",10,4.67,safety_score,2,52:16.5
5da801ab7c209e48d7bbfd96,5d94264aa9cf770a818ccf0c,1,5,4,2,5,"{'chatty_score': 0.1, 'safety_score': 4.33, 'punctuality_score': 1, 'friendliness_score': 0, 'comfortibility_score': 8.33}",20,8.33,comfortibility_score,5,52:43.2
5da801ab7c209e48d7bbfd97,5d942627a9cf770a818c95d8,1,5,4,4,2,"{'chatty_score': 3, 'safety_score': 1.33, 'punctuality_score': 6.33, 'friendliness_score': 4, 'comfortibility_score': 0.1}",25,6.33,punctuality_score,3,52:43.4
5da801ab7c209e48d7bbfd98,5d942631a9cf770a818ca68e,3,5,1,2,3,"{'chatty_score': 8.33, 'safety_score': 3, 'punctuality_score': 8.33, 'friendliness_score': 5.33, 'comfortibility_score': 0.1}",25,8.33,chatty_score,1,52:43.7
5da801ac7c209e48d7bbfd99,5d9426aba9cf770a818d768c,2,3,1,1,2,"{'chatty_score': 0.97, 'safety_score': 0.1, 'punctuality_score': 2.57, 'friendliness_score': 1.5, 'comfortibility_score': 0}",30,2.57,punctuality_score,3,52:44.0
5da801be1d4d580765da4728,5d9425d2a9cf770a818c0e1b,2,3,5,1,4,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 0.5, 'friendliness_score': 0.5, 'comfortibility_score': 0}",20,12.5,chatty_score,1,53:02.9
5da801bf1d4d580765da4729,5d94264aa9cf770a818cd00e,4,3,4,3,4,"{'chatty_score': 8, 'safety_score': 0.5, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 12.5}",20,12.5,comfortibility_score,5,53:03.2
5da801bf1d4d580765da472a,5d9426d7a9cf770a818dc05c,5,1,3,5,1,"{'chatty_score': 2, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 8, 'comfortibility_score': 0}",30,8,friendliness_score,4,53:03.6
5da801f27c209e48d7bbfda6,5d9425b5a9cf770a818be296,5,5,1,4,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 8}",20,12.5,friendliness_score,4,53:55.0
5da801f37c209e48d7bbfda7,5da7469ac2a44d9c0fc25bc8,4,4,4,4,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 12.5, 'friendliness_score': 8, 'comfortibility_score': 0.5}",25,12.5,punctuality_score,3,53:55.4
5da801f37c209e48d7bbfda8,5d9426ada9cf770a818d793b,2,2,3,2,1,"{'chatty_score': 4, 'safety_score': 4.27, 'punctuality_score': 0.17, 'friendliness_score': 4.17, 'comfortibility_score': 2.4}",10,4.27,safety_score,2,53:55.7
5da8021b1d4d580765da4736,5d94260ea9cf770a818c6dc4,4,2,3,4,3,"{'chatty_score': 2, 'safety_score': 12.5, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 8}",20,12.5,safety_score,2,54:35.8
5da8021c1d4d580765da4737,5da74705c2a44d9c0fc30ade,4,4,4,4,4,"{'chatty_score': 8, 'safety_score': 0.1, 'punctuality_score': 2, 'friendliness_score': 0, 'comfortibility_score': 12.5}",25,12.5,comfortibility_score,5,54:36.2
5da8021c1d4d580765da4738,5d9426a7a9cf770a818d6efc,4,1,2,2,4,"{'chatty_score': 0.1, 'safety_score': 3.0, 'punctuality_score': 0, 'friendliness_score': 4, 'comfortibility_score': 6.25}",15,6.25,comfortibility_score,5,54:36.5
5da802331d4d580765da4744,5d942679a9cf770a818d1ece,1,3,5,1,2,"{'chatty_score': 2, 'safety_score': 8, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 8}",20,8,safety_score,2,54:59.9
5da802341d4d580765da4745,5da7470bc2a44d9c0fc3161e,2,2,5,4,4,"{'chatty_score': 8, 'safety_score': 8, 'punctuality_score': 0.5, 'friendliness_score': 8, 'comfortibility_score': 8}",15,8,chatty_score,1,55:00.3
5da802341d4d580765da4746,5d9426a4a9cf770a818d6a5c,4,4,2,1,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 8, 'comfortibility_score': 0}",25,8,friendliness_score,4,55:00.6
5da802427c209e48d7bbfdba,5d942684a9cf770a818d320e,2,2,5,5,3,"{'chatty_score': 6.33, 'safety_score': 5.33, 'punctuality_score': 0.1, 'friendliness_score': 4, 'comfortibility_score': 0}",20,6.33,chatty_score,1,55:15.0
5da802437c209e48d7bbfdbb,5da746e0c2a44d9c0fc2cf5f,3,3,5,3,2,"{'chatty_score': 0.1, 'safety_score': 1.33, 'punctuality_score': 0, 'friendliness_score': 7, 'comfortibility_score': 0.33}",20,7,friendliness_score,4,55:15.5
5da802437c209e48d7bbfdbc,5da7465ac2a44d9c0fc1ef65,3,3,4,3,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 5.33, 'friendliness_score': 1, 'comfortibility_score': 1.33}",25,5.33,punctuality_score,3,55:15.9
5da802447c209e48d7bbfdbd,5d942726a9cf770a818e42d7,3,4,1,1,2,"{'chatty_score': 8.33, 'safety_score': 0.33, 'punctuality_score': 0.1, 'friendliness_score': 0.33, 'comfortibility_score': 1.33}",25,8.33,chatty_score,1,55:16.3
5da802607c209e48d7bbfdd0,5d942678a9cf770a818d1d95,5,1,1,2,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 6.33, 'friendliness_score': 0.33, 'comfortibility_score': 5.33}",20,6.33,punctuality_score,3,55:44.2
5da802607c209e48d7bbfdd1,5d942666a9cf770a818cfefa,4,3,2,4,1,"{'chatty_score': 0.1, 'safety_score': 2.33, 'punctuality_score': 0, 'friendliness_score': 6.33, 'comfortibility_score': 5.33}",25,6.33,friendliness_score,4,55:44.5
5da802607c209e48d7bbfdd2,5da746ffc2a44d9c0fc300bb,5,5,1,5,3,"{'chatty_score': 1.33, 'safety_score': 5.33, 'punctuality_score': 5.33, 'friendliness_score': 0.1, 'comfortibility_score': 6.33}",30,6.33,comfortibility_score,5,55:44.9
