_id,feedback_type,user_who_is_rating_Mongoid,user_who_is_rating_id,user_getting_rated_Mongoid,user_getting_rated_id,trip_id,chatty_rating,safety_rating,punctuality_rating,friendliness_rating,comfort_rating,average_rating,feedback_given_classifier,feedback_given_classifier_to_int,time_stamp,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,driver_rating,UTT
5d92565f2f0fc84926f9713a,driver_to_rider,5d844b68a51ea3e5d352cde3,104140,5d844a3ca51ea3e5d351464d,3894,5d92565f2f0fc84926f97133,0,0,0,4,0,0.8,friendliness_score,4,2019-09-30 15:24:15,5.0,5.0,4.0,3.0,5.0,,15.0
5d92566f02040fb1c46f8a95,rider_to_rider,5d844b3ba51ea3e5d3529833,90396,5d844aa1a51ea3e5d351d8f5,41438,5d92566f02040fb1c46f8a93,5,2,1,0,0,1.6,chatty_score,1,2019-09-30 15:24:31,3.0,5.0,1.0,2.0,4.0,,15.0
5d92566f02040fb1c46f8a96,rider_to_rider,5d844b3ba51ea3e5d3529833,90396,5d844b36a51ea3e5d352911a,88579,5d92566f02040fb1c46f8a93,0,0,0,0,2,0.4,comfortibility_score,5,2019-09-30 15:24:31,3.0,5.0,1.0,2.0,4.0,,15.0
5d92566f02040fb1c46f8a97,rider_to_driver,5d844b3ba51ea3e5d3529833,90396,5d844b6da51ea3e5d352d548,106033,5d92566f02040fb1c46f8a93,0,0,4,0,0,0.8,punctuality_score,3,2019-09-30 15:24:31,3.0,5.0,1.0,2.0,4.0,3.0,15.0
5d92566f02040fb1c46f8a98,rider_to_rider,5d844aa1a51ea3e5d351d8f5,41438,5d844b3ba51ea3e5d3529833,90396,5d92566f02040fb1c46f8a93,0,1,0,0,5,1.2,comfortibility_score,5,2019-09-30 15:24:31,3.0,4.0,2.0,2.0,2.0,,30.0
5d92566f02040fb1c46f8a99,rider_to_rider,5d844aa1a51ea3e5d351d8f5,41438,5d844b36a51ea3e5d352911a,88579,5d92566f02040fb1c46f8a93,1,0,0,2,0,0.6,friendliness_score,4,2019-09-30 15:24:31,3.0,4.0,2.0,2.0,2.0,,30.0
5d92566f02040fb1c46f8a9a,rider_to_driver,5d844aa1a51ea3e5d351d8f5,41438,5d844b6da51ea3e5d352d548,106033,5d92566f02040fb1c46f8a93,0,5,0,0,0,1.0,safety_score,2,2019-09-30 15:24:31,3.0,4.0,2.0,2.0,2.0,2.0,30.0
5d92566f02040fb1c46f8a9b,rider_to_rider,5d844b36a51ea3e5d352911a,88579,5d844b3ba51ea3e5d3529833,90396,5d92566f02040fb1c46f8a93,0,5,0,0,0,1.0,safety_score,2,2019-09-30 15:24:31,5.0,5.0,5.0,4.0,1.0,,15.0
5d92566f02040fb1c46f8a9c,rider_to_rider,5d844b36a51ea3e5d352911a,88579,5d844aa1a51ea3e5d351d8f5,41438,5d92566f02040fb1c46f8a93,2,0,4,0,0,1.2,punctuality_score,3,2019-09-30 15:24:31,5.0,5.0,5.0,4.0,1.0,,15.0
5d92566f02040fb1c46f8a9d,rider_to_driver,5d844b36a51ea3e5d352911a,88579,5d844b6da51ea3e5d352d548,106033,5d92566f02040fb1c46f8a93,4,0,0,4,0,1.6,chatty_score,1,2019-09-30 15:24:31,5.0,5.0,5.0,4.0,1.0,4.0,15.0
5d92566f02040fb1c46f8a9e,driver_to_rider,5d844b6da51ea3e5d352d548,106033,5d844b3ba51ea3e5d3529833,90396,5d92566f02040fb1c46f8a93,0,0,0,1,0,0.2,friendliness_score,4,2019-09-30 15:24:31,3.0,1.0,3.0,2.0,5.0,,25.0
5d92566f02040fb1c46f8a9f,driver_to_rider,5d844b6da51ea3e5d352d548,106033,5d844aa1a51ea3e5d351d8f5,41438,5d92566f02040fb1c46f8a93,1,2,0,4,2,1.8,friendliness_score,4,2019-09-30 15:24:31,3.0,1.0,3.0,2.0,5.0,,25.0
5d92566f02040fb1c46f8aa0,driver_to_rider,5d844b6da51ea3e5d352d548,106033,5d844b36a51ea3e5d352911a,88579,5d92566f02040fb1c46f8a93,0,0,1,0,0,0.2,punctuality_score,3,2019-09-30 15:24:31,3.0,1.0,3.0,2.0,5.0,,25.0
5d92569402040fb1c46f8aa3,rider_to_rider,5d844aeaa51ea3e5d352326f,64344,5d844a50a51ea3e5d351656d,11862,5d92569402040fb1c46f8aa1,3,0,4,4,0,2.2,punctuality_score,3,2019-09-30 15:25:08,5.0,2.0,5.0,1.0,5.0,,15.0
5d92569402040fb1c46f8aa4,rider_to_driver,5d844aeaa51ea3e5d352326f,64344,5d844bd1a51ea3e5d3534ac5,136110,5d92569402040fb1c46f8aa1,0,0,0,4,0,0.8,friendliness_score,4,2019-09-30 15:25:08,5.0,2.0,5.0,1.0,5.0,4.0,15.0
5d92569402040fb1c46f8aa5,rider_to_rider,5d844a50a51ea3e5d351656d,11862,5d844aeaa51ea3e5d352326f,64344,5d92569402040fb1c46f8aa1,0,0,0,0,3,0.6,comfortibility_score,5,2019-09-30 15:25:08,4.0,1.0,4.0,5.0,2.0,,15.0
5d92569402040fb1c46f8aa6,rider_to_driver,5d844a50a51ea3e5d351656d,11862,5d844bd1a51ea3e5d3534ac5,136110,5d92569402040fb1c46f8aa1,0,0,0,3,0,0.6,friendliness_score,4,2019-09-30 15:25:08,4.0,1.0,4.0,5.0,2.0,2.0,15.0
5d92569402040fb1c46f8aa7,driver_to_rider,5d844bd1a51ea3e5d3534ac5,136110,5d844aeaa51ea3e5d352326f,64344,5d92569402040fb1c46f8aa1,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:25:08,1.0,1.0,2.0,1.0,2.0,,25.0
5d92569402040fb1c46f8aa8,driver_to_rider,5d844bd1a51ea3e5d3534ac5,136110,5d844a50a51ea3e5d351656d,11862,5d92569402040fb1c46f8aa1,0,1,2,1,0,0.8,punctuality_score,3,2019-09-30 15:25:08,1.0,1.0,2.0,1.0,2.0,,25.0
5d92569d2f0fc84926f9713d,rider_to_rider,5d844a46a51ea3e5d35155cd,7862,5d844a73a51ea3e5d3519c9d,25990,5d92569d2f0fc84926f9713b,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:25:17,3.0,5.0,4.0,4.0,1.0,,10.0
5d92569d2f0fc84926f9713e,rider_to_rider,5d844a46a51ea3e5d35155cd,7862,5d844b4ca51ea3e5d352b167,96848,5d92569d2f0fc84926f9713b,0,0,0,5,1,1.2,friendliness_score,4,2019-09-30 15:25:17,3.0,5.0,4.0,4.0,1.0,,10.0
5d92569d2f0fc84926f9713f,rider_to_driver,5d844a46a51ea3e5d35155cd,7862,5d844ba9a51ea3e5d3531c42,124203,5d92569d2f0fc84926f9713b,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:25:17,3.0,5.0,4.0,4.0,1.0,3.0,10.0
5d92569d2f0fc84926f97140,rider_to_rider,5d844a73a51ea3e5d3519c9d,25990,5d844a46a51ea3e5d35155cd,7862,5d92569d2f0fc84926f9713b,0,0,0,4,4,1.6,friendliness_score,4,2019-09-30 15:25:17,2.0,5.0,3.0,4.0,2.0,,20.0
5d92569d2f0fc84926f97141,rider_to_rider,5d844a73a51ea3e5d3519c9d,25990,5d844b4ca51ea3e5d352b167,96848,5d92569d2f0fc84926f9713b,3,2,0,0,0,1.0,chatty_score,1,2019-09-30 15:25:17,2.0,5.0,3.0,4.0,2.0,,20.0
5d92569d2f0fc84926f97142,rider_to_driver,5d844a73a51ea3e5d3519c9d,25990,5d844ba9a51ea3e5d3531c42,124203,5d92569d2f0fc84926f9713b,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:25:17,2.0,5.0,3.0,4.0,2.0,4.0,20.0
5d92569d2f0fc84926f97143,rider_to_rider,5d844b4ca51ea3e5d352b167,96848,5d844a46a51ea3e5d35155cd,7862,5d92569d2f0fc84926f9713b,0,5,0,0,4,1.8,safety_score,2,2019-09-30 15:25:17,1.0,4.0,1.0,4.0,1.0,,25.0
5d92569d2f0fc84926f97144,rider_to_rider,5d844b4ca51ea3e5d352b167,96848,5d844a73a51ea3e5d3519c9d,25990,5d92569d2f0fc84926f9713b,0,0,1,0,0,0.2,punctuality_score,3,2019-09-30 15:25:17,1.0,4.0,1.0,4.0,1.0,,25.0
5d92569d2f0fc84926f97145,rider_to_driver,5d844b4ca51ea3e5d352b167,96848,5d844ba9a51ea3e5d3531c42,124203,5d92569d2f0fc84926f9713b,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:25:17,1.0,4.0,1.0,4.0,1.0,4.0,25.0
5d92569d2f0fc84926f97146,driver_to_rider,5d844ba9a51ea3e5d3531c42,124203,5d844a46a51ea3e5d35155cd,7862,5d92569d2f0fc84926f9713b,2,2,0,3,0,1.4,friendliness_score,4,2019-09-30 15:25:17,4.0,2.0,5.0,1.0,2.0,,30.0
5d92569d2f0fc84926f97147,driver_to_rider,5d844ba9a51ea3e5d3531c42,124203,5d844a73a51ea3e5d3519c9d,25990,5d92569d2f0fc84926f9713b,0,1,1,5,4,2.2,friendliness_score,4,2019-09-30 15:25:17,4.0,2.0,5.0,1.0,2.0,,30.0
5d92569d2f0fc84926f97148,driver_to_rider,5d844ba9a51ea3e5d3531c42,124203,5d844b4ca51ea3e5d352b167,96848,5d92569d2f0fc84926f9713b,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:25:17,4.0,2.0,5.0,1.0,2.0,,30.0
5d9256ba02040fb1c46f8aab,rider_to_rider,5d844b2aa51ea3e5d352846c,85333,5d844afaa51ea3e5d35243d8,68801,5d9256ba02040fb1c46f8aa9,1,3,2,1,0,1.4,safety_score,2,2019-09-30 15:25:46,4.0,1.0,1.0,2.0,5.0,,15.0
5d9256ba02040fb1c46f8aac,rider_to_rider,5d844b2aa51ea3e5d352846c,85333,5d844a3da51ea3e5d3514874,4445,5d9256ba02040fb1c46f8aa9,0,0,0,0,3,0.6,comfortibility_score,5,2019-09-30 15:25:46,4.0,1.0,1.0,2.0,5.0,,15.0
5d9256ba02040fb1c46f8aad,rider_to_driver,5d844b2aa51ea3e5d352846c,85333,5d844b5aa51ea3e5d352beef,100312,5d9256ba02040fb1c46f8aa9,5,0,0,0,0,1.0,chatty_score,1,2019-09-30 15:25:46,4.0,1.0,1.0,2.0,5.0,4.0,15.0
5d9256ba02040fb1c46f8aae,rider_to_rider,5d844afaa51ea3e5d35243d8,68801,5d844b2aa51ea3e5d352846c,85333,5d9256ba02040fb1c46f8aa9,0,4,1,0,0,1.0,safety_score,2,2019-09-30 15:25:46,4.0,1.0,2.0,1.0,5.0,,10.0
5d9256ba02040fb1c46f8aaf,rider_to_rider,5d844afaa51ea3e5d35243d8,68801,5d844a3da51ea3e5d3514874,4445,5d9256ba02040fb1c46f8aa9,5,0,2,1,0,1.6,chatty_score,1,2019-09-30 15:25:46,4.0,1.0,2.0,1.0,5.0,,10.0
5d9256ba02040fb1c46f8ab0,rider_to_driver,5d844afaa51ea3e5d35243d8,68801,5d844b5aa51ea3e5d352beef,100312,5d9256ba02040fb1c46f8aa9,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:25:46,4.0,1.0,2.0,1.0,5.0,3.0,10.0
5d9256ba02040fb1c46f8ab1,rider_to_rider,5d844a3da51ea3e5d3514874,4445,5d844b2aa51ea3e5d352846c,85333,5d9256ba02040fb1c46f8aa9,0,0,0,1,2,0.6,comfortibility_score,5,2019-09-30 15:25:46,4.0,1.0,5.0,5.0,5.0,,20.0
5d9256ba02040fb1c46f8ab2,rider_to_rider,5d844a3da51ea3e5d3514874,4445,5d844afaa51ea3e5d35243d8,68801,5d9256ba02040fb1c46f8aa9,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:25:46,4.0,1.0,5.0,5.0,5.0,,20.0
5d9256ba02040fb1c46f8ab3,rider_to_driver,5d844a3da51ea3e5d3514874,4445,5d844b5aa51ea3e5d352beef,100312,5d9256ba02040fb1c46f8aa9,5,0,4,0,1,2.0,chatty_score,1,2019-09-30 15:25:46,4.0,1.0,5.0,5.0,5.0,3.0,20.0
5d9256ba02040fb1c46f8ab4,driver_to_rider,5d844b5aa51ea3e5d352beef,100312,5d844b2aa51ea3e5d352846c,85333,5d9256ba02040fb1c46f8aa9,0,2,2,0,0,0.8,safety_score,2,2019-09-30 15:25:46,4.0,1.0,1.0,1.0,5.0,,30.0
5d9256ba02040fb1c46f8ab5,driver_to_rider,5d844b5aa51ea3e5d352beef,100312,5d844afaa51ea3e5d35243d8,68801,5d9256ba02040fb1c46f8aa9,3,0,0,0,0,0.6,chatty_score,1,2019-09-30 15:25:46,4.0,1.0,1.0,1.0,5.0,,30.0
5d9256ba02040fb1c46f8ab6,driver_to_rider,5d844b5aa51ea3e5d352beef,100312,5d844a3da51ea3e5d3514874,4445,5d9256ba02040fb1c46f8aa9,0,0,0,0,1,0.2,comfortibility_score,5,2019-09-30 15:25:46,4.0,1.0,1.0,1.0,5.0,,30.0
5d9256ca2f0fc84926f9714b,rider_to_rider,5d844ae8a51ea3e5d352300a,63731,5d844a51a51ea3e5d3516804,12525,5d9256ca2f0fc84926f97149,0,0,0,2,1,0.6,friendliness_score,4,2019-09-30 15:26:02,3.0,5.0,5.0,2.0,5.0,,10.0
5d9256ca2f0fc84926f9714c,rider_to_driver,5d844ae8a51ea3e5d352300a,63731,5d844b84a51ea3e5d352f196,113279,5d9256ca2f0fc84926f97149,0,4,0,0,0,0.8,safety_score,2,2019-09-30 15:26:02,3.0,5.0,5.0,2.0,5.0,4.0,10.0
5d9256ca2f0fc84926f9714d,rider_to_rider,5d844a51a51ea3e5d3516804,12525,5d844ae8a51ea3e5d352300a,63731,5d9256ca2f0fc84926f97149,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:26:02,2.0,3.0,1.0,5.0,1.0,,20.0
5d9256ca2f0fc84926f9714e,rider_to_driver,5d844a51a51ea3e5d3516804,12525,5d844b84a51ea3e5d352f196,113279,5d9256ca2f0fc84926f97149,0,4,3,0,0,1.4,safety_score,2,2019-09-30 15:26:02,2.0,3.0,1.0,5.0,1.0,3.0,20.0
5d9256ca2f0fc84926f9714f,driver_to_rider,5d844b84a51ea3e5d352f196,113279,5d844ae8a51ea3e5d352300a,63731,5d9256ca2f0fc84926f97149,0,0,0,5,0,1.0,friendliness_score,4,2019-09-30 15:26:02,2.0,5.0,4.0,3.0,3.0,,20.0
5d9256ca2f0fc84926f97150,driver_to_rider,5d844b84a51ea3e5d352f196,113279,5d844a51a51ea3e5d3516804,12525,5d9256ca2f0fc84926f97149,0,0,2,0,5,1.4,comfortibility_score,5,2019-09-30 15:26:02,2.0,5.0,4.0,3.0,3.0,,20.0
5d9256d32f0fc84926f97153,rider_to_rider,5d844b48a51ea3e5d352aa43,95020,5d844b03a51ea3e5d3524f9c,71813,5d9256d32f0fc84926f97151,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:26:11,1.0,1.0,1.0,2.0,4.0,,10.0
5d9256d32f0fc84926f97154,rider_to_driver,5d844b48a51ea3e5d352aa43,95020,5d844b5aa51ea3e5d352bec5,100270,5d9256d32f0fc84926f97151,2,0,0,4,1,1.4,friendliness_score,4,2019-09-30 15:26:11,1.0,1.0,1.0,2.0,4.0,4.0,10.0
5d9256d32f0fc84926f97155,rider_to_rider,5d844b03a51ea3e5d3524f9c,71813,5d844b48a51ea3e5d352aa43,95020,5d9256d32f0fc84926f97151,3,0,0,0,0,0.6,chatty_score,1,2019-09-30 15:26:11,4.0,4.0,3.0,2.0,5.0,,25.0
5d9256d32f0fc84926f97156,rider_to_driver,5d844b03a51ea3e5d3524f9c,71813,5d844b5aa51ea3e5d352bec5,100270,5d9256d32f0fc84926f97151,0,3,4,0,2,1.8,punctuality_score,3,2019-09-30 15:26:11,4.0,4.0,3.0,2.0,5.0,3.0,25.0
5d9256d32f0fc84926f97157,driver_to_rider,5d844b5aa51ea3e5d352bec5,100270,5d844b48a51ea3e5d352aa43,95020,5d9256d32f0fc84926f97151,0,2,0,0,0,0.4,safety_score,2,2019-09-30 15:26:11,5.0,4.0,4.0,4.0,5.0,,20.0
5d9256d32f0fc84926f97158,driver_to_rider,5d844b5aa51ea3e5d352bec5,100270,5d844b03a51ea3e5d3524f9c,71813,5d9256d32f0fc84926f97151,0,5,1,2,0,1.6,safety_score,2,2019-09-30 15:26:11,5.0,4.0,4.0,4.0,5.0,,20.0
5d9256d702040fb1c46f8ab9,rider_to_rider,5d844ae3a51ea3e5d3522888,61809,5d844ad3a51ea3e5d35212d3,56252,5d9256d702040fb1c46f8ab7,0,1,0,0,2,0.6,comfortibility_score,5,2019-09-30 15:26:15,4.0,1.0,1.0,1.0,2.0,,15.0
5d9256d702040fb1c46f8aba,rider_to_rider,5d844ae3a51ea3e5d3522888,61809,5d844b38a51ea3e5d3529432,89371,5d9256d702040fb1c46f8ab7,5,2,0,0,2,1.8,chatty_score,1,2019-09-30 15:26:15,4.0,1.0,1.0,1.0,2.0,,15.0
5d9256d702040fb1c46f8abb,rider_to_driver,5d844ae3a51ea3e5d3522888,61809,5d844b68a51ea3e5d352cd9f,104072,5d9256d702040fb1c46f8ab7,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:26:15,4.0,1.0,1.0,1.0,2.0,3.0,15.0
5d9256d702040fb1c46f8abc,rider_to_rider,5d844ad3a51ea3e5d35212d3,56252,5d844ae3a51ea3e5d3522888,61809,5d9256d702040fb1c46f8ab7,0,0,4,0,0,0.8,punctuality_score,3,2019-09-30 15:26:15,5.0,2.0,5.0,3.0,3.0,,20.0
5d9256d702040fb1c46f8abd,rider_to_rider,5d844ad3a51ea3e5d35212d3,56252,5d844b38a51ea3e5d3529432,89371,5d9256d702040fb1c46f8ab7,4,0,1,0,0,1.0,chatty_score,1,2019-09-30 15:26:15,5.0,2.0,5.0,3.0,3.0,,20.0
5d9256d702040fb1c46f8abe,rider_to_driver,5d844ad3a51ea3e5d35212d3,56252,5d844b68a51ea3e5d352cd9f,104072,5d9256d702040fb1c46f8ab7,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:26:15,5.0,2.0,5.0,3.0,3.0,4.0,20.0
5d9256d702040fb1c46f8abf,rider_to_rider,5d844b38a51ea3e5d3529432,89371,5d844ae3a51ea3e5d3522888,61809,5d9256d702040fb1c46f8ab7,4,0,0,0,2,1.2,chatty_score,1,2019-09-30 15:26:15,5.0,3.0,3.0,1.0,3.0,,25.0
5d9256d702040fb1c46f8ac0,rider_to_rider,5d844b38a51ea3e5d3529432,89371,5d844ad3a51ea3e5d35212d3,56252,5d9256d702040fb1c46f8ab7,0,0,5,0,0,1.0,punctuality_score,3,2019-09-30 15:26:15,5.0,3.0,3.0,1.0,3.0,,25.0
5d9256d702040fb1c46f8ac1,rider_to_driver,5d844b38a51ea3e5d3529432,89371,5d844b68a51ea3e5d352cd9f,104072,5d9256d702040fb1c46f8ab7,0,0,4,0,0,0.8,punctuality_score,3,2019-09-30 15:26:15,5.0,3.0,3.0,1.0,3.0,3.0,25.0
5d9256d702040fb1c46f8ac2,driver_to_rider,5d844b68a51ea3e5d352cd9f,104072,5d844ae3a51ea3e5d3522888,61809,5d9256d702040fb1c46f8ab7,3,0,0,0,0,0.6,chatty_score,1,2019-09-30 15:26:15,5.0,4.0,5.0,4.0,2.0,,20.0
5d9256d702040fb1c46f8ac3,driver_to_rider,5d844b68a51ea3e5d352cd9f,104072,5d844ad3a51ea3e5d35212d3,56252,5d9256d702040fb1c46f8ab7,3,2,0,4,0,1.8,friendliness_score,4,2019-09-30 15:26:15,5.0,4.0,5.0,4.0,2.0,,20.0
5d9256d702040fb1c46f8ac4,driver_to_rider,5d844b68a51ea3e5d352cd9f,104072,5d844b38a51ea3e5d3529432,89371,5d9256d702040fb1c46f8ab7,0,0,2,0,0,0.4,punctuality_score,3,2019-09-30 15:26:15,5.0,4.0,5.0,4.0,2.0,,20.0
5d92570c2f0fc84926f9715b,rider_to_rider,5d844a64a51ea3e5d35184f0,19929,5d844a6fa51ea3e5d35195e2,24267,5d92570c2f0fc84926f97159,5,0,2,3,5,3.0,chatty_score,1,2019-09-30 15:27:08,2.0,1.0,3.0,5.0,5.0,,10.0
5d92570c2f0fc84926f9715c,rider_to_rider,5d844a64a51ea3e5d35184f0,19929,5d844ae5a51ea3e5d3522b1f,62472,5d92570c2f0fc84926f97159,3,0,0,0,0,0.6,chatty_score,1,2019-09-30 15:27:08,2.0,1.0,3.0,5.0,5.0,,10.0
5d92570c2f0fc84926f9715d,rider_to_driver,5d844a64a51ea3e5d35184f0,19929,5d844be6a51ea3e5d3536401,142570,5d92570c2f0fc84926f97159,0,0,2,0,3,1.0,comfortibility_score,5,2019-09-30 15:27:08,2.0,1.0,3.0,5.0,5.0,2.0,10.0
5d92570c2f0fc84926f9715e,rider_to_rider,5d844a6fa51ea3e5d35195e2,24267,5d844a64a51ea3e5d35184f0,19929,5d92570c2f0fc84926f97159,3,0,2,0,4,1.8,comfortibility_score,5,2019-09-30 15:27:08,3.0,2.0,3.0,3.0,1.0,,30.0
5d92570c2f0fc84926f9715f,rider_to_rider,5d844a6fa51ea3e5d35195e2,24267,5d844ae5a51ea3e5d3522b1f,62472,5d92570c2f0fc84926f97159,0,0,0,5,0,1.0,friendliness_score,4,2019-09-30 15:27:08,3.0,2.0,3.0,3.0,1.0,,30.0
5d92570c2f0fc84926f97160,rider_to_driver,5d844a6fa51ea3e5d35195e2,24267,5d844be6a51ea3e5d3536401,142570,5d92570c2f0fc84926f97159,0,3,0,4,0,1.4,friendliness_score,4,2019-09-30 15:27:08,3.0,2.0,3.0,3.0,1.0,2.0,30.0
5d92570c2f0fc84926f97161,rider_to_rider,5d844ae5a51ea3e5d3522b1f,62472,5d844a64a51ea3e5d35184f0,19929,5d92570c2f0fc84926f97159,0,0,0,0,5,1.0,comfortibility_score,5,2019-09-30 15:27:08,1.0,1.0,2.0,5.0,2.0,,20.0
5d92570c2f0fc84926f97162,rider_to_rider,5d844ae5a51ea3e5d3522b1f,62472,5d844a6fa51ea3e5d35195e2,24267,5d92570c2f0fc84926f97159,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:27:08,1.0,1.0,2.0,5.0,2.0,,20.0
5d92570c2f0fc84926f97163,rider_to_driver,5d844ae5a51ea3e5d3522b1f,62472,5d844be6a51ea3e5d3536401,142570,5d92570c2f0fc84926f97159,0,0,3,0,2,1.0,punctuality_score,3,2019-09-30 15:27:08,1.0,1.0,2.0,5.0,2.0,4.0,20.0
5d92570c2f0fc84926f97164,driver_to_rider,5d844be6a51ea3e5d3536401,142570,5d844a64a51ea3e5d35184f0,19929,5d92570c2f0fc84926f97159,0,0,2,0,4,1.2,comfortibility_score,5,2019-09-30 15:27:08,3.0,3.0,3.0,5.0,1.0,,20.0
5d92570c2f0fc84926f97165,driver_to_rider,5d844be6a51ea3e5d3536401,142570,5d844a6fa51ea3e5d35195e2,24267,5d92570c2f0fc84926f97159,3,0,0,5,0,1.6,friendliness_score,4,2019-09-30 15:27:08,3.0,3.0,3.0,5.0,1.0,,20.0
5d92570c2f0fc84926f97166,driver_to_rider,5d844be6a51ea3e5d3536401,142570,5d844ae5a51ea3e5d3522b1f,62472,5d92570c2f0fc84926f97159,0,0,0,2,4,1.2,comfortibility_score,5,2019-09-30 15:27:08,3.0,3.0,3.0,5.0,1.0,,20.0
5d92573f2f0fc84926f97169,rider_to_rider,5d844b03a51ea3e5d3525077,72032,5d844af2a51ea3e5d3523b36,66591,5d92573f2f0fc84926f97167,1,0,0,0,0,0.2,chatty_score,1,2019-09-30 15:27:59,3.0,2.0,4.0,5.0,2.0,,10.0
5d92573f2f0fc84926f9716a,rider_to_driver,5d844b03a51ea3e5d3525077,72032,5d844b8fa51ea3e5d352fd40,116265,5d92573f2f0fc84926f97167,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:27:59,3.0,2.0,4.0,5.0,2.0,3.0,10.0
5d92573f2f0fc84926f9716b,rider_to_rider,5d844af2a51ea3e5d3523b36,66591,5d844b03a51ea3e5d3525077,72032,5d92573f2f0fc84926f97167,5,2,0,1,0,1.6,chatty_score,1,2019-09-30 15:27:59,5.0,5.0,5.0,4.0,3.0,,30.0
5d92573f2f0fc84926f9716c,rider_to_driver,5d844af2a51ea3e5d3523b36,66591,5d844b8fa51ea3e5d352fd40,116265,5d92573f2f0fc84926f97167,4,4,0,0,0,1.6,chatty_score,1,2019-09-30 15:27:59,5.0,5.0,5.0,4.0,3.0,3.0,30.0
5d92573f2f0fc84926f9716d,driver_to_rider,5d844b8fa51ea3e5d352fd40,116265,5d844b03a51ea3e5d3525077,72032,5d92573f2f0fc84926f97167,0,1,0,0,0,0.2,safety_score,2,2019-09-30 15:27:59,3.0,4.0,2.0,4.0,1.0,,15.0
5d92573f2f0fc84926f9716e,driver_to_rider,5d844b8fa51ea3e5d352fd40,116265,5d844af2a51ea3e5d3523b36,66591,5d92573f2f0fc84926f97167,0,0,4,0,3,1.4,punctuality_score,3,2019-09-30 15:27:59,3.0,4.0,2.0,4.0,1.0,,15.0
5d92579e2f0fc84926f97171,rider_to_rider,5d844b47a51ea3e5d352a8bf,94632,5d844aeba51ea3e5d35233c5,64686,5d92579e2f0fc84926f9716f,3,0,3,0,0,1.2,chatty_score,1,2019-09-30 15:29:34,1.0,4.0,5.0,3.0,2.0,,10.0
5d92579e2f0fc84926f97172,rider_to_rider,5d844b47a51ea3e5d352a8bf,94632,5d844a99a51ea3e5d351cf66,38991,5d92579e2f0fc84926f9716f,4,0,0,0,0,0.8,chatty_score,1,2019-09-30 15:29:34,1.0,4.0,5.0,3.0,2.0,,10.0
5d92579e2f0fc84926f97173,rider_to_driver,5d844b47a51ea3e5d352a8bf,94632,5d844b72a51ea3e5d352db00,107497,5d92579e2f0fc84926f9716f,3,0,3,2,1,1.8,chatty_score,1,2019-09-30 15:29:34,1.0,4.0,5.0,3.0,2.0,2.0,10.0
5d92579e2f0fc84926f97174,rider_to_rider,5d844aeba51ea3e5d35233c5,64686,5d844b47a51ea3e5d352a8bf,94632,5d92579e2f0fc84926f9716f,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:29:34,1.0,2.0,5.0,3.0,2.0,,15.0
5d92579e2f0fc84926f97175,rider_to_rider,5d844aeba51ea3e5d35233c5,64686,5d844a99a51ea3e5d351cf66,38991,5d92579e2f0fc84926f9716f,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:29:34,1.0,2.0,5.0,3.0,2.0,,15.0
5d92579e2f0fc84926f97176,rider_to_driver,5d844aeba51ea3e5d35233c5,64686,5d844b72a51ea3e5d352db00,107497,5d92579e2f0fc84926f9716f,5,0,1,0,1,1.4,chatty_score,1,2019-09-30 15:29:34,1.0,2.0,5.0,3.0,2.0,3.0,15.0
5d92579e2f0fc84926f97177,rider_to_rider,5d844a99a51ea3e5d351cf66,38991,5d844b47a51ea3e5d352a8bf,94632,5d92579e2f0fc84926f9716f,0,0,0,0,4,0.8,comfortibility_score,5,2019-09-30 15:29:34,3.0,1.0,5.0,5.0,5.0,,25.0
5d92579e2f0fc84926f97178,rider_to_rider,5d844a99a51ea3e5d351cf66,38991,5d844aeba51ea3e5d35233c5,64686,5d92579e2f0fc84926f9716f,5,5,4,4,1,3.8,chatty_score,1,2019-09-30 15:29:34,3.0,1.0,5.0,5.0,5.0,,25.0
5d92579e2f0fc84926f97179,rider_to_driver,5d844a99a51ea3e5d351cf66,38991,5d844b72a51ea3e5d352db00,107497,5d92579e2f0fc84926f9716f,0,0,2,0,1,0.6,punctuality_score,3,2019-09-30 15:29:34,3.0,1.0,5.0,5.0,5.0,4.0,25.0
