_id,max_variance,UTT,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,giving_feedback_classifier_int
5dce10b721697e035c3c7187,0.5,25,5,5,1,4,1,3
5dce10b721697e035c3c7188,4.5,25,3,3,3,5,1,1
5dce10b721697e035c3c7189,12.5,20,3,2,5,3,4,1
5dce10b721697e035c3c718a,2.0,20,1,3,4,4,4,4
5dce10b721697e035c3c718b,4.7,20,4,1,4,2,5,4
5dce10b721697e035c3c718c,0.1,20,1,3,5,1,1,1
5dce10b721697e035c3c718d,8.0,15,5,1,4,4,5,3
5dce10b721697e035c3c718e,8.0,20,5,3,3,2,2,5
5dce10b721697e035c3c718f,12.5,20,3,4,4,1,2,1
5dce10b721697e035c3c7190,12.5,30,3,4,4,3,1,1
5dce10b721697e035c3c7191,4.27,15,1,5,1,3,3,3
5dce10b721697e035c3c7192,8.33,20,5,1,2,1,5,4
5dce10b721697e035c3c7193,5.33,20,5,5,3,5,5,4
5dce10b721697e035c3c7194,6.33,25,3,1,1,3,1,3
5dce10b721697e035c3c7195,4.15,30,5,5,1,1,5,2
5dce10b721697e035c3c7196,8.0,20,4,3,3,1,1,4
5dce10b721697e035c3c7197,8.0,20,5,4,1,5,2,5
5dce10b721697e035c3c7198,2.67,30,3,3,1,4,1,1
5dce10b721697e035c3c7199,8.33,20,5,2,3,2,2,1
5dce10b721697e035c3c719a,4.33,10,5,3,1,1,2,1
5dce10b721697e035c3c719b,8.33,10,5,4,5,4,1,5
5dce10b721697e035c3c719c,4.5,15,5,3,1,5,1,1
5dce10b721697e035c3c719d,4.5,20,1,4,5,4,1,2
5dce10b721697e035c3c719e,12.5,20,5,1,5,5,2,2
5dce10b721697e035c3c719f,12.5,20,1,4,3,1,1,4
5dce10b721697e035c3c71a0,8.0,20,4,5,1,1,2,4
5dce10b721697e035c3c71a1,8.0,30,3,4,1,3,2,2
5dce10b721697e035c3c71a2,6.25,25,1,2,1,1,1,5
5dce10b721697e035c3c71a3,8.0,20,4,3,4,5,3,3
5dce10b721697e035c3c71a4,12.5,20,4,2,2,5,5,1
5dce10b721697e035c3c71a5,8.0,25,3,1,3,4,2,3
5dce10b721697e035c3c71a6,6.33,20,4,4,4,4,3,5
5dce10b721697e035c3c71a7,8.33,10,2,1,2,1,1,2
5dce10b721697e035c3c71a8,1.33,25,5,3,4,1,2,1
5dce10b721697e035c3c71a9,7.0,25,5,1,4,1,4,5
5dce10b721697e035c3c71aa,5.33,20,4,5,4,2,4,5
5dce10b721697e035c3c71ab,8.33,25,3,5,2,1,1,3
5dce10b721697e035c3c71ac,5.33,15,5,5,3,2,2,1
5dce10b721697e035c3c71ad,7.0,20,3,3,3,5,2,1
5dce10b721697e035c3c71ae,6.33,20,4,3,5,3,1,5
5dce10b821697e035c3c71af,7.0,30,3,3,4,4,1,1
5dce10b821697e035c3c71b0,8.33,25,2,3,4,2,1,4
5dce10b821697e035c3c71b1,8.33,10,1,2,3,4,1,4
5dce10b821697e035c3c71b2,8.33,20,2,1,2,2,1,2
5dce10b821697e035c3c71b3,8.33,10,5,1,4,5,3,2
5dce10b821697e035c3c71b4,5.33,10,5,2,4,2,3,2
5dce10b821697e035c3c71b5,3.84,10,3,2,4,5,1,5
5dce10b821697e035c3c71b6,5.33,20,2,1,4,3,5,4
5dce10b821697e035c3c71b7,8.33,30,1,1,1,2,3,1
5dce10b821697e035c3c71b8,5.33,10,5,1,4,1,5,2
5dce10b821697e035c3c71b9,3.86,30,3,4,4,3,3,1
5dce10b821697e035c3c71ba,7.0,20,3,2,5,2,2,2
5dce10b821697e035c3c71bb,4.33,25,2,1,5,2,4,4
5dce10b821697e035c3c71bc,5.33,15,4,3,5,4,3,1
5dce10b821697e035c3c71bd,5.33,15,5,4,2,4,5,1
5dce10b821697e035c3c71be,12.5,20,4,1,4,1,4,4
5dce10b821697e035c3c71bf,8.0,30,5,1,4,3,5,1
5dce10b821697e035c3c71c0,5.5,25,2,2,4,4,1,3
5dce10b821697e035c3c71c1,8.33,20,3,3,5,3,4,2
5dce10b821697e035c3c71c2,0.33,30,3,3,4,4,2,2
5dce10b821697e035c3c71c3,7.0,15,5,1,5,2,5,4
5dce10b821697e035c3c71c4,3.07,20,2,5,3,5,4,2
5dce10b821697e035c3c71c5,7.0,20,2,2,5,3,2,2
5dce10b821697e035c3c71c6,8.33,30,4,2,5,1,1,2
5dce10b821697e035c3c71c7,8.33,10,5,5,5,3,2,3
5dce10b821697e035c3c71c8,5.36,30,2,1,3,4,2,1
5dce10b821697e035c3c71c9,12.5,20,2,4,3,3,5,2
5dce10b821697e035c3c71ca,8.0,20,2,3,1,4,5,5
5dce10b821697e035c3c71cb,8.0,30,3,2,2,2,2,4
5dce10b821697e035c3c71cc,12.5,20,1,3,5,3,4,1
5dce10b821697e035c3c71cd,12.5,20,5,2,4,3,2,1
5dce10b821697e035c3c71ce,4.0,15,5,3,3,5,4,4
5dce10b821697e035c3c71cf,0.1,20,2,3,3,4,1,1
5dce10b821697e035c3c71d0,12.5,30,2,3,1,5,3,3
5dce10b821697e035c3c71d1,12.5,20,2,1,4,4,1,4
5dce10b821697e035c3c71d2,12.5,20,3,3,3,2,1,2
5dce10b821697e035c3c71d3,12.5,20,5,4,1,1,2,5
5dce10b821697e035c3c71d4,4.5,20,4,1,4,3,2,2
5dce10b821697e035c3c71d5,4.5,20,5,3,5,5,2,1
5dce10b821697e035c3c71d6,2.0,30,5,1,1,3,1,2
5dce10b821697e035c3c71d7,3.37,10,4,3,2,1,5,1
5dce10b821697e035c3c71d8,1.33,20,2,1,3,5,2,4
5dce10b821697e035c3c71d9,8.33,20,2,3,2,5,1,3
5dce10b821697e035c3c71da,6.33,15,3,1,2,5,3,2
5dce10b821697e035c3c71db,8.33,30,2,4,4,3,2,2
5dce10b821697e035c3c71dc,4.5,20,1,5,4,5,3,3
5dce10b821697e035c3c71dd,8.0,30,2,5,2,1,4,3
5dce10b821697e035c3c71de,2.0,10,2,4,2,1,5,5
5dce10b821697e035c3c71df,7.0,20,2,2,2,5,4,3
5dce10b821697e035c3c71e0,8.33,20,4,2,2,5,1,2
5dce10b821697e035c3c71e1,1.33,25,1,1,3,4,2,1
5dce10b821697e035c3c71e2,5.07,10,2,1,5,5,3,2
5dce10b821697e035c3c71e3,4.5,20,2,1,2,3,3,3
5dce10b821697e035c3c71e4,8.0,25,2,3,3,4,1,5
5dce10b821697e035c3c71e5,8.0,10,5,1,5,1,4,4
5dce10b821697e035c3c71e6,8.0,20,3,1,4,1,4,3
5dce10b821697e035c3c71e7,0.5,10,5,4,5,1,3,5
5dce10b821697e035c3c71e8,8.33,10,1,2,3,2,1,1
5dce10b821697e035c3c71e9,2.0,20,5,5,3,5,4,4
5dce10b821697e035c3c71ea,12.5,20,2,1,3,5,4,3
5dce10b821697e035c3c71eb,8.0,15,5,1,4,4,1,4
5dce10b821697e035c3c71ec,2.0,30,5,2,3,5,5,4
5dce10b821697e035c3c71ed,8.0,25,2,1,1,4,3,4
5dce10b821697e035c3c71ee,6.25,25,3,3,4,3,5,1
5dce10b821697e035c3c71ef,8.33,20,3,4,2,3,5,3
5dce10b821697e035c3c71f0,4.33,20,2,2,1,2,4,2
5dce10b821697e035c3c71f1,0.1,30,3,2,4,2,5,1
5dce10b821697e035c3c71f2,4.27,20,1,3,4,5,5,1
5dce10b821697e035c3c71f3,8.33,20,3,3,1,1,5,2
5dce10b821697e035c3c71f4,8.33,15,1,5,5,2,4,2
5dce10b821697e035c3c71f5,8.33,25,4,4,1,3,3,1
5dce10b821697e035c3c71f6,0.33,30,5,2,4,2,5,1
5dce10b821697e035c3c71f7,5.33,20,1,1,1,3,5,2
5dce10b821697e035c3c71f8,8.33,25,1,2,2,2,5,4
5dce10b821697e035c3c71f9,8.33,20,2,2,2,1,4,5
5dce10b821697e035c3c71fa,4.15,30,1,4,5,5,3,1
5dce10b821697e035c3c71fb,12.5,20,5,3,1,4,4,2
5dce10b821697e035c3c71fc,4.5,15,3,1,3,3,3,2
5dce10b821697e035c3c71fd,0.5,20,5,2,4,1,5,2
5dce10b821697e035c3c71fe,5.33,20,3,4,5,3,2,3
5dce10b821697e035c3c71ff,7.0,10,4,1,4,1,2,1
5dce10b821697e035c3c7200,5.33,20,2,3,3,4,4,2
5dce10b821697e035c3c7201,5.33,25,2,3,4,5,5,1
5dce10b821697e035c3c7202,2.0,20,5,1,3,4,3,4
5dce10b821697e035c3c7203,2.0,30,5,4,5,2,3,1
5dce10b821697e035c3c7204,4.17,15,1,3,3,2,4,2
5dce10b821697e035c3c7205,1.33,20,2,2,1,5,2,1
5dce10b821697e035c3c7206,5.33,20,1,2,4,5,5,1
5dce10b821697e035c3c7207,6.33,25,5,5,4,5,5,2
5dce10b821697e035c3c7208,3.78,15,4,4,2,1,1,1
5dce10b821697e035c3c7209,8.33,20,3,3,2,4,3,3
5dce10b821697e035c3c720a,8.33,30,1,2,1,3,2,4
5dce10b821697e035c3c720b,5.33,15,1,2,5,5,5,1
5dce10b821697e035c3c720c,8.33,30,1,4,5,1,3,1
5dce10b821697e035c3c720d,8.33,20,4,3,5,1,1,4
5dce10b821697e035c3c720e,8.33,15,4,3,5,1,4,3
5dce10b821697e035c3c720f,5.33,25,2,2,5,5,3,1
5dce10b821697e035c3c7210,4.53,30,2,5,5,2,1,2
5dce10b821697e035c3c7211,3.0,20,2,1,2,3,1,1
5dce10b821697e035c3c7212,8.33,15,1,2,4,4,4,1
5dce10b821697e035c3c7213,8.33,15,5,1,4,4,2,5
5dce10b821697e035c3c7214,3.36,15,5,2,3,3,1,2
5dce10b821697e035c3c7215,8.33,20,3,3,2,4,3,3
5dce10b821697e035c3c7216,8.33,25,3,4,2,5,1,5
5dce10b821697e035c3c7217,1.0,10,4,3,2,5,3,3
5dce10b821697e035c3c7218,4.67,10,1,4,3,4,5,5
5dce10b821697e035c3c7219,8.0,20,5,1,5,3,5,1
5dce10b821697e035c3c721a,4.5,30,4,1,4,3,2,1
5dce10b821697e035c3c721b,2.23,30,1,2,5,5,1,2
5dce10b821697e035c3c721c,8.33,20,3,3,1,1,1,2
5dce10b821697e035c3c721d,7.0,20,4,2,2,2,2,4
5dce10b821697e035c3c721e,5.33,30,5,5,5,2,5,3
5dce10b821697e035c3c721f,5.33,30,3,5,2,5,3,5
5dce10b821697e035c3c7220,8.0,20,3,1,1,3,4,1
5dce10b821697e035c3c7221,4.5,30,2,5,1,5,5,5
5dce10b821697e035c3c7222,0.5,15,3,4,3,3,3,1
5dce10b821697e035c3c7223,3.0,20,5,3,1,4,2,1
5dce10b821697e035c3c7224,4.33,10,3,3,2,2,2,3
5dce10b821697e035c3c7225,3.0,20,5,3,3,4,1,3
5dce10b821697e035c3c7226,4.0,25,3,2,4,3,1,4
5dce10b821697e035c3c7227,0.1,20,1,5,2,3,5,1
5dce10b821697e035c3c7228,8.33,25,2,5,2,5,5,1
5dce10b821697e035c3c7229,8.33,30,2,5,5,5,4,4
5dce10b821697e035c3c722a,3.69,30,1,4,5,5,3,1
5dce10b821697e035c3c722b,0.1,20,5,5,4,4,2,1
5dce10b821697e035c3c722c,8.0,30,5,2,2,1,1,5
5dce10b821697e035c3c722d,12.5,10,1,3,5,3,3,1
5dce10b821697e035c3c722e,8.0,20,2,5,4,3,5,1
5dce10b821697e035c3c722f,2.0,25,3,4,2,1,1,1
5dce10b821697e035c3c7230,2.0,15,1,3,1,5,3,3
5dce10b821697e035c3c7231,12.5,20,1,3,3,5,1,3
5dce10b821697e035c3c7232,4.5,15,1,4,3,5,4,1
5dce10b821697e035c3c7233,2.55,15,2,1,5,3,2,4
5dce10b821697e035c3c7234,5.33,20,4,3,5,4,2,2
5dce10b821697e035c3c7235,5.33,30,3,1,4,2,3,2
5dce10b821697e035c3c7236,8.33,10,2,4,5,3,4,1
5dce10b821697e035c3c7237,6.03,25,3,2,4,3,4,5
5dce10b821697e035c3c7238,0.5,20,3,5,2,3,3,3
5dce10b821697e035c3c7239,12.5,20,4,5,2,4,3,4
5dce10b821697e035c3c723a,12.5,25,1,1,3,1,1,3
5dce10b821697e035c3c723b,3.0,20,2,2,1,1,1,5
5dce10b821697e035c3c723c,7.0,20,3,1,2,2,3,4
5dce10b821697e035c3c723d,3.0,20,4,4,3,1,5,3
5dce10b821697e035c3c723e,7.0,20,2,4,4,5,3,5
5dce10b821697e035c3c723f,5.33,20,1,1,5,2,4,1
5dce10b821697e035c3c7240,7.0,20,2,3,5,4,4,4
5dce10b821697e035c3c7241,8.33,20,2,5,5,4,2,1
5dce10b821697e035c3c7242,3.0,30,2,4,2,2,5,4
5dce10b821697e035c3c7243,7.0,20,4,2,5,1,2,4
5dce10b821697e035c3c7244,5.33,15,1,1,5,4,5,2
5dce10b821697e035c3c7245,5.33,30,1,3,4,1,2,5
5dce10b821697e035c3c7246,8.33,30,3,1,1,2,3,2
5dce10b821697e035c3c7247,4.5,20,1,4,3,5,2,1
5dce10b821697e035c3c7248,8.0,10,3,2,3,5,4,2
5dce10b821697e035c3c7249,8.0,15,3,3,5,5,3,3
5dce10b821697e035c3c724a,5.33,20,4,1,4,5,1,2
5dce10b821697e035c3c724b,8.33,30,1,1,2,5,1,2
5dce10b821697e035c3c724c,7.0,10,2,4,4,5,2,2
5dce10b821697e035c3c724d,4.17,25,3,2,2,1,5,4
5dce10b821697e035c3c724e,8.33,20,1,1,5,2,3,2
5dce10b821697e035c3c724f,6.33,25,3,1,5,5,4,3
5dce10b821697e035c3c7250,8.33,10,5,1,3,3,3,1
5dce10b821697e035c3c7251,3.82,20,1,1,5,1,2,5
5dce10b821697e035c3c7252,8.33,20,1,4,4,5,4,3
5dce10b821697e035c3c7253,8.33,20,3,4,5,4,5,2
5dce10b821697e035c3c7254,8.33,30,3,1,4,5,2,3
5dce10b821697e035c3c7255,7.0,15,3,1,3,4,4,4
5dce10b821697e035c3c7256,12.5,20,5,5,1,1,4,3
5dce10b821697e035c3c7257,12.5,20,4,1,2,1,1,1
5dce10b821697e035c3c7258,12.5,10,2,4,3,2,3,5
5dce10b821697e035c3c7259,2.0,20,2,1,1,1,3,1
5dce10b821697e035c3c725a,4.5,25,1,3,1,2,4,5
5dce10b821697e035c3c725b,12.5,25,2,4,3,1,2,4
5dce10b821697e035c3c725c,5.33,20,3,2,2,2,4,3
5dce10b821697e035c3c725d,8.33,15,2,5,4,2,4,3
5dce10b821697e035c3c725e,4.33,15,2,5,4,1,3,1
5dce10b821697e035c3c725f,5.33,15,2,5,2,5,3,3
5dce10b821697e035c3c7260,4.5,20,2,2,2,4,5,4
5dce10b821697e035c3c7261,12.5,25,2,2,3,1,5,1
5dce10b821697e035c3c7262,4.41,10,3,4,5,1,1,3
5dce10b821697e035c3c7263,8.33,20,4,4,1,1,1,1
5dce10b821697e035c3c7264,8.33,20,5,1,3,3,3,3
5dce10b821697e035c3c7265,8.33,15,5,4,1,2,5,3
5dce10b821697e035c3c7266,5.33,25,4,1,2,2,3,4
5dce10b821697e035c3c7267,8.33,25,5,3,4,3,1,1
5dce10b821697e035c3c7268,4.33,10,5,2,3,1,4,5
5dce10b821697e035c3c7269,2.57,10,4,2,5,1,3,5
5dce10b821697e035c3c726a,8.33,10,3,3,5,5,5,1
5dce10b821697e035c3c726b,12.5,20,3,4,5,5,4,2
5dce10b821697e035c3c726c,8.0,20,4,3,5,1,5,2
5dce10b821697e035c3c726d,5.6,20,3,2,3,3,5,4
5dce10b821697e035c3c726e,12.5,20,5,3,3,2,1,2
5dce10b821697e035c3c726f,12.5,10,5,1,1,4,3,4
5dce10b821697e035c3c7270,3.63,30,1,4,3,4,4,3
5dce10b821697e035c3c7271,8.33,20,4,4,4,4,3,5
5dce10b821697e035c3c7272,8.33,15,4,4,3,4,2,1
5dce10b821697e035c3c7273,1.33,25,5,4,5,3,5,2
5dce10b821697e035c3c7274,2.57,20,5,3,4,5,3,1
5dce10b821697e035c3c7275,8.33,20,2,4,4,4,1,2
5dce10b821697e035c3c7276,5.33,20,4,5,1,1,3,3
5dce10b821697e035c3c7277,8.33,15,1,5,3,5,2,2
5dce10b821697e035c3c7278,3.06,20,2,5,4,1,3,1
5dce10b821697e035c3c7279,8.33,20,1,4,4,2,1,1
5dce10b821697e035c3c727a,8.33,30,1,5,4,4,2,5
5dce10b821697e035c3c727b,8.33,15,1,3,3,3,2,4
5dce10b821697e035c3c727c,8.33,10,1,2,5,1,2,2
5dce10b821697e035c3c727d,8.33,20,5,3,2,2,1,3
5dce10b821697e035c3c727e,6.33,15,5,2,2,3,2,1
5dce10b821697e035c3c727f,5.33,25,3,4,4,4,5,1
5dce10b821697e035c3c7280,5.5,20,5,3,4,3,2,3
5dce10b821697e035c3c7281,6.33,20,4,2,1,4,1,4
5dce10b821697e035c3c7282,1.33,10,5,5,4,4,2,2
5dce10b821697e035c3c7283,6.33,25,5,1,1,4,4,4
5dce10b821697e035c3c7284,6.33,25,4,1,4,5,3,3
5dce10b821697e035c3c7285,4.0,20,2,1,4,1,2,2
5dce10b821697e035c3c7286,4.33,20,4,3,5,4,3,3
5dce10b821697e035c3c7287,8.33,30,5,2,5,1,3,2
5dce10b821697e035c3c7288,5.33,30,1,4,2,2,4,2
5dce10b821697e035c3c7289,12.5,20,4,5,5,1,2,1
5dce10b821697e035c3c728a,0.5,30,2,5,1,4,2,1
5dce10b821697e035c3c728b,2.8,30,1,5,2,2,3,3
5dce10b821697e035c3c728c,7.0,20,5,2,2,4,5,1
5dce10b821697e035c3c728d,3.0,25,5,3,1,3,1,1
5dce10b821697e035c3c728e,5.33,30,3,4,3,5,4,4
5dce10b821697e035c3c728f,3.0,25,3,5,3,1,4,1
5dce10b821697e035c3c7290,8.33,20,4,5,2,4,5,5
5dce10b821697e035c3c7291,6.33,15,1,5,4,4,1,1
5dce10b821697e035c3c7292,6.33,15,2,5,1,1,2,3
5dce10b821697e035c3c7293,5.33,15,4,1,3,5,4,3
5dce10b821697e035c3c7294,5.33,20,1,3,3,5,5,5
5dce10b821697e035c3c7295,1.33,15,2,3,2,5,2,2
5dce10b821697e035c3c7296,8.33,20,4,2,4,5,5,5
5dce10b821697e035c3c7297,5.33,20,2,5,4,3,3,4
5dce10b821697e035c3c7298,12.5,20,2,2,4,3,2,1
5dce10b821697e035c3c7299,8.0,20,3,1,5,5,4,4
5dce10b821697e035c3c729a,4.17,25,5,5,1,1,1,3
5dce10b821697e035c3c729b,8.0,20,5,1,2,1,4,5
5dce10b821697e035c3c729c,8.0,10,5,2,2,5,5,1
5dce10b821697e035c3c729d,6.0,25,4,3,4,5,4,2
5dce10b821697e035c3c729e,12.5,20,3,2,4,2,2,4
5dce10b821697e035c3c729f,8.0,30,1,1,5,3,5,4
5dce10b821697e035c3c72a0,8.0,15,5,4,3,4,1,1
5dce10b821697e035c3c72a1,8.33,20,1,1,3,2,4,5
5dce10b821697e035c3c72a2,5.33,30,4,4,4,4,5,2
5dce10b821697e035c3c72a3,8.33,30,4,1,3,2,5,1
5dce10b821697e035c3c72a4,0.5,20,2,4,1,3,1,2
5dce10b821697e035c3c72a5,3.33,30,2,5,3,1,1,5
5dce10b821697e035c3c72a6,8.0,15,1,3,1,1,4,2
5dce10b821697e035c3c72a7,8.0,15,3,1,5,5,4,3
5dce10b821697e035c3c72a8,8.33,20,2,1,3,1,5,3
5dce10b821697e035c3c72a9,5.33,30,3,3,5,4,5,2
5dce10b821697e035c3c72aa,8.33,20,1,3,1,3,4,1
5dce10b821697e035c3c72ab,4.0,30,5,2,5,1,5,1
5dce10b821697e035c3c72ac,5.33,20,5,5,2,3,3,2
5dce10b821697e035c3c72ad,8.33,15,3,3,1,1,1,2
5dce10b821697e035c3c72ae,8.33,20,3,1,4,2,2,2
5dce10b821697e035c3c72af,6.33,30,1,3,2,4,3,5
5dce10b821697e035c3c72b0,8.33,20,3,2,5,5,5,2
5dce10b821697e035c3c72b1,3.0,30,2,2,3,3,3,3
5dce10b821697e035c3c72b2,8.33,20,5,1,5,2,4,5
5dce10b821697e035c3c72b3,8.33,30,3,2,4,5,5,1
5dce10b821697e035c3c72b4,8.33,20,3,1,5,2,1,1
5dce10b821697e035c3c72b5,8.33,20,4,1,5,5,2,1
5dce10b821697e035c3c72b6,4.33,25,4,5,5,1,4,3
5dce10b821697e035c3c72b7,8.33,15,5,1,3,3,3,2
5dce10b821697e035c3c72b8,8.33,20,4,3,1,5,2,1
5dce10b821697e035c3c72b9,0.1,10,1,2,5,5,5,1
5dce10b821697e035c3c72ba,7.0,10,3,3,4,3,5,5
5dce10b821697e035c3c72bb,2.33,30,2,5,5,5,1,2
5dce10b821697e035c3c72bc,5.33,20,3,1,5,5,2,2
5dce10b821697e035c3c72bd,7.0,25,3,1,5,4,3,1
5dce10b821697e035c3c72be,3.0,10,2,1,4,2,4,5
5dce10b821697e035c3c72bf,5.37,10,2,1,3,4,2,1
5dce10b821697e035c3c72c0,4.5,20,3,1,5,4,3,1
5dce10b821697e035c3c72c1,4.5,15,3,4,5,3,2,4
5dce10b821697e035c3c72c2,2.92,20,5,2,4,1,5,2
5dce10b821697e035c3c72c3,8.0,20,2,3,3,5,2,1
5dce10b821697e035c3c72c4,4.5,15,5,1,2,3,1,1
5dce10b821697e035c3c72c5,8.33,25,5,2,5,1,1,2
5dce10b821697e035c3c72c6,12.5,20,3,2,2,4,1,5
5dce10b821697e035c3c72c7,12.5,30,4,2,3,4,1,4
5dce10b821697e035c3c72c8,4.67,25,4,3,4,5,4,2
5dce10b821697e035c3c72c9,5.33,20,3,1,2,5,2,5
5dce10b821697e035c3c72ca,4.0,15,3,2,4,5,4,3
5dce10b821697e035c3c72cb,3.0,15,3,2,3,5,5,4
5dce10b821697e035c3c72cc,4.0,15,5,5,4,4,1,2
5dce10b821697e035c3c72cd,8.0,20,2,4,3,2,1,3
5dce10b821697e035c3c72ce,4.5,20,2,3,1,2,2,3
5dce10b821697e035c3c72cf,6.0,10,5,4,2,4,1,4
5dce10b821697e035c3c72d0,1.33,20,1,3,4,1,2,1
5dce10b821697e035c3c72d1,3.0,20,3,5,4,2,1,4
5dce10b821697e035c3c72d2,5.33,30,1,2,5,5,5,1
5dce10b821697e035c3c72d3,1.33,30,4,1,2,1,2,4
5dce10b821697e035c3c72d4,8.33,20,3,4,2,1,4,3
5dce10b821697e035c3c72d5,6.33,20,3,4,2,1,4,3
5dce10b821697e035c3c72d6,2.33,20,1,5,3,4,4,3
5dce10b821697e035c3c72d7,4.78,25,1,4,2,2,5,1
5dce10b821697e035c3c72d8,8.0,20,4,1,1,2,5,5
5dce10b821697e035c3c72d9,12.5,25,2,1,3,3,4,1
5dce10b821697e035c3c72da,2.0,15,4,1,2,5,5,1
5dce10b821697e035c3c72db,12.5,20,5,5,3,5,2,4
5dce10b821697e035c3c72dc,2.0,25,5,4,3,5,2,5
5dce10b821697e035c3c72dd,2.0,10,2,1,2,1,1,4
5dce10b821697e035c3c72de,12.5,20,1,3,1,1,4,3
5dce10b821697e035c3c72df,4.5,25,2,3,3,3,4,3
5dce10b821697e035c3c72e0,8.0,10,1,4,2,1,3,1
5dce10b821697e035c3c72e1,8.33,20,2,3,4,4,4,3
5dce10b821697e035c3c72e2,8.33,25,1,1,5,1,3,4
5dce10b821697e035c3c72e3,8.33,10,4,1,5,2,2,2
5dce10b821697e035c3c72e4,1.33,10,2,1,5,1,4,2
5dce10b821697e035c3c72e5,12.5,20,5,4,1,2,2,2
5dce10b821697e035c3c72e6,4.5,15,5,4,4,1,3,1
5dce10b921697e035c3c72e7,2.0,25,1,2,5,4,5,1
5dce10b921697e035c3c72e8,8.33,20,1,1,4,4,1,5
5dce10b921697e035c3c72e9,8.33,15,4,1,5,5,3,1
5dce10b921697e035c3c72ea,1.33,25,4,5,4,2,1,2
5dce10b921697e035c3c72eb,4.27,30,5,3,2,4,2,4
5dce10b921697e035c3c72ec,0.5,20,5,5,3,2,1,3
5dce10b921697e035c3c72ed,4.5,15,5,5,4,1,5,1
5dce10b921697e035c3c72ee,6.25,25,1,3,3,3,2,5
5dce10b921697e035c3c72ef,8.33,20,1,1,1,4,5,4
5dce10b921697e035c3c72f0,5.33,30,2,2,2,2,4,5
5dce10b921697e035c3c72f1,5.33,10,2,3,3,2,5,4
5dce10b921697e035c3c72f2,5.33,25,2,3,5,3,1,4
5dce10b921697e035c3c72f3,4.5,20,3,4,2,3,2,5
5dce10b921697e035c3c72f4,12.5,25,4,5,3,1,1,4
5dce10b921697e035c3c72f5,3.33,30,4,1,2,4,2,3
5dce10b921697e035c3c72f6,8.33,20,1,1,2,2,2,2
5dce10b921697e035c3c72f7,1.0,15,2,2,3,2,2,5
5dce10b921697e035c3c72f8,8.33,10,3,1,4,3,5,2
5dce10b921697e035c3c72f9,3.53,15,4,4,5,1,2,3
5dce10b921697e035c3c72fa,12.5,20,3,5,3,4,5,2
5dce10b921697e035c3c72fb,12.5,30,1,3,1,2,1,4
5dce10b921697e035c3c72fc,5.07,20,3,5,3,2,5,2
5dce10b921697e035c3c72fd,8.33,20,1,2,4,3,4,1
5dce10b921697e035c3c72fe,6.33,15,1,1,4,2,3,1
5dce10b921697e035c3c72ff,7.0,30,1,1,4,5,2,4
5dce10b921697e035c3c7300,8.33,25,3,3,5,5,1,1
5dce10b921697e035c3c7301,4.0,20,1,3,3,4,3,1
5dce10b921697e035c3c7302,6.33,25,2,2,3,3,4,4
5dce10b921697e035c3c7303,8.33,25,5,5,5,4,4,5
5dce10b921697e035c3c7304,4.67,10,5,2,3,1,2,2
5dce10b921697e035c3c7305,8.33,20,1,5,4,2,5,5
5dce10b921697e035c3c7306,6.33,25,1,5,4,4,2,3
5dce10b921697e035c3c7307,8.33,25,3,5,1,2,3,1
5dce10b921697e035c3c7308,2.57,30,2,3,1,1,2,3
5dce10b921697e035c3c7309,12.5,20,2,3,5,1,4,1
5dce10b921697e035c3c730a,12.5,20,4,3,4,3,4,2
5dce10b921697e035c3c730b,8.0,30,5,1,3,5,1,4
5dce10b921697e035c3c730c,12.5,20,5,5,1,4,1,4
5dce10b921697e035c3c730d,12.5,25,4,4,4,4,4,3
5dce10b921697e035c3c730e,4.27,10,2,2,3,2,1,2
5dce10b921697e035c3c730f,12.5,20,4,2,3,4,3,2
5dce10b921697e035c3c7310,12.5,25,4,4,4,4,4,3
5dce10b921697e035c3c7311,6.25,15,4,1,2,2,4,5
5dce10b921697e035c3c7312,8.0,20,1,3,5,1,2,2
5dce10b921697e035c3c7313,8.0,15,2,2,5,4,4,1
5dce10b921697e035c3c7314,8.0,25,4,4,2,1,1,4
5dce10b921697e035c3c7315,6.33,20,2,2,5,5,3,1
5dce10b921697e035c3c7316,7.0,20,3,3,5,3,2,4
5dce10b921697e035c3c7317,5.33,25,3,3,4,3,4,3
5dce10b921697e035c3c7318,8.33,25,3,4,1,1,2,1
5dce10b921697e035c3c7319,6.33,20,5,1,1,2,1,3
5dce10b921697e035c3c731a,6.33,25,4,3,2,4,1,4
5dce10b921697e035c3c731b,6.33,30,5,5,1,5,3,2
5dce10b921697e035c3c731c,5.75,30,2,3,3,3,2,4
5dce10b921697e035c3c731d,8.0,20,2,2,4,3,4,5
5dce10b921697e035c3c731e,12.5,20,4,1,5,1,2,4
5dce10b921697e035c3c731f,8.0,30,2,2,3,4,3,1
5dce10b921697e035c3c7320,8.33,20,2,1,3,4,1,1
5dce10b921697e035c3c7321,5.33,20,5,4,1,5,4,1
5dce10b921697e035c3c7322,5.33,15,5,1,5,4,4,1
5dce10b921697e035c3c7323,3.92,10,1,5,1,2,2,5
5dce10b921697e035c3c7324,3.0,20,4,4,2,3,1,1
5dce10b921697e035c3c7325,4.33,30,5,4,1,4,3,1
5dce10b921697e035c3c7326,5.33,20,5,5,2,4,5,1
5dce10b921697e035c3c7327,5.5,25,4,3,2,5,4,5
